210909HeLa-YN2-7035-1.nd2	333.977	33	-1	-1	1431.76	2876.77	1915.28	2311.12	2223.79	3050.13	2698.73	3110.83	2415.21	2678.97	1249.81	2281.31	1770.95	1483.92	1350.3	1685.2	2306.9	2747.76	1962.4	2030.85
210909HeLa-YN2-7035-1.nd2	343.907	34	-1	-1	1433.16	2912.67	1915.42	2352.8	2214.65	3102.97	2683.53	3157.62	2402.16	2749.22	1249.86	2242.14	1774.46	1484.25	1348.66	1684.12	2253.91	2964.07	1946.85	1991.33
210909HeLa-YN2-7035-1.nd2	353.9	35	-1	-1	1441.47	3082.04	1913.77	2354.4	2230.72	3195.33	2556.14	3122.78	2416.2	2839.55	1244.17	2293.96	1756.39	1484.12	1362.78	1702.39	2267.32	2732.73	1940.3	1929.11
210909HeLa-YN2-7035-1.nd2	363.914	36	-1	-1	1431.53	2920.12	1911.65	2367.55	2225.57	3118.39	2653.57	3152.96	2439.16	2791.55	1246.12	2229.48	1793.29	1474.8	1347.82	1680.2	2098.64	2877.78	1938.6	1982.99
210909HeLa-YN2-7035-1.nd2	373.85	37	-1	-1	1429.25	2925.87	1899.42	2366.02	2233.97	3138.21	2636.5	3099.46	2426.23	2815.68	1246.64	2339.74	1774.73	1475.2	1344.35	1692.93	2060.5	2719.23	1965.28	1951.17
210909HeLa-YN2-7035-1.nd2	383.893	38	-1	-1	1443.27	2951.92	1889.76	2372.53	2255.87	3187.56	2650.77	3112.21	2445.57	2766.41	1249.07	2345.3	1793.9	1484.84	1351.37	1729.75	2169.72	2807.51	1962.68	1995.2
210909HeLa-YN2-7035-1.nd2	393.846	39	-1	-1	1453.27	3093.96	1932.6	2380.24	2350.56	3170.74	2519.95	3102.96	2490.48	2888.7	1246.49	2318.44	1785.76	1484.13	1354.6	1720.69	2188.76	2895.16	1949.01	1945.03
210909HeLa-YN2-7035-1.nd2	403.915	40	-1	-1	1445.14	3070.76	1924.09	2414.23	2273.62	3134.54	2632.2	3061.45	2444.45	2784.38	1250.36	2299.12	1771.84	1475.59	1349.43	1707.5	2122.85	2645.52	1945.29	1952.06
210909HeLa-YN2-7035-1.nd2	413.878	41	-1	-1	1446.18	2987.16	1913.87	2402.22	2256.1	3120.48	2622	3079.39	2458.24	2719.77	1243.37	2268.29	1768.71	1462.24	1343.65	1690.04	2279.73	2715	1921.83	1924.21
210909HeLa-YN2-7035-1.nd2	423.885	42	-1	-1	1443.24	3036.8	1885.69	2410.11	2270.28	3139.07	2518.09	3025.89	2479.57	2791.68	1249.24	2316.73	1774.94	1467.27	1347.43	1697.19	2140.32	2713.55	1939.59	1987.69
210909HeLa-YN2-7035-1.nd2	433.872	43	-1	-1	1444.5	2969.3	1902.82	2415.93	2266.98	3149.87	2571.26	3020.69	2539.22	2775.14	1247.04	2288.8	1758.55	1469.81	1350.85	1680.54	2126.72	2840.34	1914.57	1992.67
210909HeLa-YN2-7035-1.nd2	443.843	44	-1	-1	1438.65	2988.54	1889.24	2388.88	2281.39	3174.58	2589.36	3090.02	2552.17	2795.69	1246.53	2303.91	1783.8	1492.93	1356.98	1724.14	2153.51	2709.43	1957.7	2061.86
210909HeLa-YN2-7035-1.nd2	453.884	45	-1	-1	1448.58	3112.62	1922.15	2354.51	2378.06	3171.35	2540.44	3278.04	2586.11	2986.71	1248.81	2278.44	1776.22	1483.05	1360.1	1680.54	2113.06	2774.81	1886.82	1937.22
210909HeLa-YN2-7035-1.nd2	463.877	46	-1	-1	1429.07	2860.29	1901.26	2397.52	2365.67	3266.89	2771.33	3168.18	2504.9	2805.35	1243.73	2310.76	1745.56	1491.41	1362.25	1686.94	2088.1	2663.49	1949.36	1926.2
210909HeLa-YN2-7035-1.nd2	473.804	47	-1	-1	1444.78	3072.29	1921.36	2366.45	2405.07	3260.35	2402.15	3144.5	2577.56	2839.51	1244.87	2281.18	1738.78	1470.96	1358.14	1687.61	2013.76	2709.25	1892.81	1854.44
210909HeLa-YN2-7035-1.nd2	483.931	48	-1	-1	1440.97	3170.37	1939.9	2402.16	2439.33	3171.5	2368.04	3106.57	2504.56	2986.76	1250.11	2325.55	1748.18	1490.07	1370.73	1699.27	2246.19	2764.98	1926.73	1935.57
210909HeLa-YN2-7035-1.nd2	493.892	49	-1	-1	1436.26	2917.24	1883.74	2411.04	2337.52	3233.15	2537.19	2983.64	2437.69	2770.06	1252.38	2330.37	1794.52	1508.25	1369.7	1705.68	2222.8	2808.29	1970.88	1937.52
210909HeLa-YN2-7035-1.nd2	503.916	50	-1	-1	1440.5	3059.33	1921.49	2295.27	2379.46	3142.94	2440.84	3145.66	2619.96	3005.38	1241.89	2278.42	1739.69	1483.25	1354.25	1685.06	2090.91	2738.52	1968.11	1976.55
210909HeLa-YN2-7035-1.nd2	513.942	51	-1	-1	1437.02	2896.04	1892.94	2374.72	2338.81	3247.46	2654.82	2927.96	2470.09	2797.31	1249.64	2343.5	1752.51	1495.78	1364.31	1697.73	2194.94	2723.63	2001.74	1985.46
210909HeLa-YN2-7035-1.nd2	523.934	52	-1	-1	1432.98	2815.5	1884.82	2352.14	2376.87	3178.65	2609.76	3001.64	2471.23	2755.27	1245.28	2358.78	1767.47	1491.81	1359.35	1694.32	2267.25	2716.99	1998.65	1969.89
210909HeLa-YN2-7035-1.nd2	534.003	53	-1	-1	1430.99	2862.29	1894.79	2386.66	2354.49	3176.81	2557.09	3001.64	2504.37	2662.16	1243.88	2307.67	1790.42	1481.18	1354.95	1707.7	2249.51	2707.06	1968.06	1909.05
210909HeLa-YN2-7035-1.nd2	543.832	54	-1	-1	1428.4	2872.69	1872.6	2421.25	2332.34	3252.84	2506.98	3029.66	2565.48	2676.11	1245.94	2276.21	1806.94	1471.35	1350.23	1710.68	2218.08	2674.4	1992.03	1866.03
210909HeLa-YN2-7035-1.nd2	553.872	55	-1	-1	1443.31	2905.41	1887.9	2327.59	2296.79	3274.95	2455.98	3197.58	2663.64	2670.2	1244.98	2263.65	1769.53	1467.25	1353.52	1685.25	2113.98	2778.9	1927.21	1846.58
210909HeLa-YN2-7035-1.nd2	563.866	56	-1	-1	1439.49	2899.89	1871.72	2387.33	2319.93	3302.39	2566.21	3199.58	2583.78	2625.88	1246.46	2206.5	1786.13	1475.48	1352.39	1701.69	2148.03	2811.83	1959.67	1885.54
