0,0.26739811112537,0.226440170779935,0.219001438236407,0.204662968858119,0.284204808771434,0.225773006404596,0.228386861779609,0.262567961880551,0.435330929758719
10.03,0.259045997382394,0.224637684432978,0.211377952269624,0.196985033277459,0.281559853099508,0.220732832845231,0.224891937916044,0.253063011150597,0.427985567303136
19.995,0.27426440934354,0.22766441589278,0.216763798610136,0.198606699351052,0.289899242747462,0.23116077814047,0.234586343697225,0.241052074970781,0.439563433418218
30.015,0.279066533962374,0.221127579441536,0.246709104263379,0.221837770370547,0.311425378712705,0.255504636640044,0.275361524222868,0.254649640991635,0.461798139104537
40.068,0.271686139677954,0.21445973521069,0.218294815196532,0.206476775461758,0.285821170570944,0.221444010723603,0.246905148728249,0.243614408022475,0.438695137401693
50.016,0.272546861122205,0.216235116499797,0.251187255967302,0.229408107254381,0.315297732114741,0.265804729732429,0.285052723651881,0.255563065273952,0.460209192547981
60.074,0.271816611028101,0.205740941602605,0.238743796582185,0.224215189195656,0.307110470636152,0.242349843580821,0.2523094553081,0.253780701658132,0.457351197967273
70.231,0.265041837488391,0.208722497965991,0.240145552856409,0.229185224239527,0.310984552767384,0.242184035255245,0.248678261477378,0.261722747853082,0.453809464215658
80.017,0.260224134200883,0.220147279849332,0.254932932568916,0.228250140326634,0.314096265322591,0.247126321971801,0.257912555722393,0.291919131108117,0.464814325267203
90.232,0.276110481581437,0.205094937723871,0.255946907906623,0.225360346754734,0.31188349195,0.246215375026469,0.249680246530005,0.275421146424582,0.456226280051128
100.112,0.292695921718748,0.221150166989744,0.273394177598499,0.183673537355834,0.302567370305549,0.221955419535018,0.236821171158606,0.317207341677326,0.48376040373304
110.058,0.286359298235502,0.210823139949286,0.256633423786827,0.225934206471139,0.307285072285083,0.26835977609883,0.26836045426315,0.29405737431445,0.4688868796605
120.062,0.285064321401956,0.212937334461506,0.256710979974131,0.216219581271986,0.30752017945592,0.268483632920344,0.266443055666442,0.300228919546598,0.481949988961743
130.206,0.291060161507953,0.220739073612368,0.268637398110559,0.204319677777769,0.309139998713825,0.262852142922781,0.251852550124102,0.311023933792161,0.491065339451012
